code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
173893;CJK UNIFIED IDEOGRAPH-2A745;Lo;0;L;;;;;N;;;;;
173894;CJK UNIFIED IDEOGRAPH-2A746;Lo;0;L;;;;;N;;;;;
173895;CJK UNIFIED IDEOGRAPH-2A747;Lo;0;L;;;;;N;;;;;
173896;CJK UNIFIED IDEOGRAPH-2A748;Lo;0;L;;;;;N;;;;;
173897;CJK UNIFIED IDEOGRAPH-2A749;Lo;0;L;;;;;N;;;;;
173898;CJK UNIFIED IDEOGRAPH-2A74A;Lo;0;L;;;;;N;;;;;
173899;CJK UNIFIED IDEOGRAPH-2A74B;Lo;0;L;;;;;N;;;;;
173900;CJK UNIFIED IDEOGRAPH-2A74C;Lo;0;L;;;;;N;;;;;
173901;CJK UNIFIED IDEOGRAPH-2A74D;Lo;0;L;;;;;N;;;;;
173902;CJK UNIFIED IDEOGRAPH-2A74E;Lo;0;L;;;;;N;;;;;
173903;CJK UNIFIED IDEOGRAPH-2A74F;Lo;0;L;;;;;N;;;;;
173904;CJK UNIFIED IDEOGRAPH-2A750;Lo;0;L;;;;;N;;;;;
173905;CJK UNIFIED IDEOGRAPH-2A751;Lo;0;L;;;;;N;;;;;
173906;CJK UNIFIED IDEOGRAPH-2A752;Lo;0;L;;;;;N;;;;;
173907;CJK UNIFIED IDEOGRAPH-2A753;Lo;0;L;;;;;N;;;;;
173908;CJK UNIFIED IDEOGRAPH-2A754;Lo;0;L;;;;;N;;;;;
173909;CJK UNIFIED IDEOGRAPH-2A755;Lo;0;L;;;;;N;;;;;
173910;CJK UNIFIED IDEOGRAPH-2A756;Lo;0;L;;;;;N;;;;;
173911;CJK UNIFIED IDEOGRAPH-2A757;Lo;0;L;;;;;N;;;;;
173912;CJK UNIFIED IDEOGRAPH-2A758;Lo;0;L;;;;;N;;;;;
173913;CJK UNIFIED IDEOGRAPH-2A759;Lo;0;L;;;;;N;;;;;
173914;CJK UNIFIED IDEOGRAPH-2A75A;Lo;0;L;;;;;N;;;;;
173915;CJK UNIFIED IDEOGRAPH-2A75B;Lo;0;L;;;;;N;;;;;
173916;CJK UNIFIED IDEOGRAPH-2A75C;Lo;0;L;;;;;N;;;;;
173917;CJK UNIFIED IDEOGRAPH-2A75D;Lo;0;L;;;;;N;;;;;
173918;CJK UNIFIED IDEOGRAPH-2A75E;Lo;0;L;;;;;N;;;;;
173919;CJK UNIFIED IDEOGRAPH-2A75F;Lo;0;L;;;;;N;;;;;
173920;CJK UNIFIED IDEOGRAPH-2A760;Lo;0;L;;;;;N;;;;;
173921;CJK UNIFIED IDEOGRAPH-2A761;Lo;0;L;;;;;N;;;;;
