code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
178053;CJK UNIFIED IDEOGRAPH-2B785;Lo;0;L;;;;;N;;;;;
178054;CJK UNIFIED IDEOGRAPH-2B786;Lo;0;L;;;;;N;;;;;
178055;CJK UNIFIED IDEOGRAPH-2B787;Lo;0;L;;;;;N;;;;;
178056;CJK UNIFIED IDEOGRAPH-2B788;Lo;0;L;;;;;N;;;;;
178057;CJK UNIFIED IDEOGRAPH-2B789;Lo;0;L;;;;;N;;;;;
178058;CJK UNIFIED IDEOGRAPH-2B78A;Lo;0;L;;;;;N;;;;;
178059;CJK UNIFIED IDEOGRAPH-2B78B;Lo;0;L;;;;;N;;;;;
178060;CJK UNIFIED IDEOGRAPH-2B78C;Lo;0;L;;;;;N;;;;;
178061;CJK UNIFIED IDEOGRAPH-2B78D;Lo;0;L;;;;;N;;;;;
178062;CJK UNIFIED IDEOGRAPH-2B78E;Lo;0;L;;;;;N;;;;;
178063;CJK UNIFIED IDEOGRAPH-2B78F;Lo;0;L;;;;;N;;;;;
178064;CJK UNIFIED IDEOGRAPH-2B790;Lo;0;L;;;;;N;;;;;
178065;CJK UNIFIED IDEOGRAPH-2B791;Lo;0;L;;;;;N;;;;;
178066;CJK UNIFIED IDEOGRAPH-2B792;Lo;0;L;;;;;N;;;;;
178067;CJK UNIFIED IDEOGRAPH-2B793;Lo;0;L;;;;;N;;;;;
178068;CJK UNIFIED IDEOGRAPH-2B794;Lo;0;L;;;;;N;;;;;
178069;CJK UNIFIED IDEOGRAPH-2B795;Lo;0;L;;;;;N;;;;;
178070;CJK UNIFIED IDEOGRAPH-2B796;Lo;0;L;;;;;N;;;;;
178071;CJK UNIFIED IDEOGRAPH-2B797;Lo;0;L;;;;;N;;;;;
178072;CJK UNIFIED IDEOGRAPH-2B798;Lo;0;L;;;;;N;;;;;
178073;CJK UNIFIED IDEOGRAPH-2B799;Lo;0;L;;;;;N;;;;;
178074;CJK UNIFIED IDEOGRAPH-2B79A;Lo;0;L;;;;;N;;;;;
178075;CJK UNIFIED IDEOGRAPH-2B79B;Lo;0;L;;;;;N;;;;;
178076;CJK UNIFIED IDEOGRAPH-2B79C;Lo;0;L;;;;;N;;;;;
178077;CJK UNIFIED IDEOGRAPH-2B79D;Lo;0;L;;;;;N;;;;;
178078;CJK UNIFIED IDEOGRAPH-2B79E;Lo;0;L;;;;;N;;;;;
178079;CJK UNIFIED IDEOGRAPH-2B79F;Lo;0;L;;;;;N;;;;;
178080;CJK UNIFIED IDEOGRAPH-2B7A0;Lo;0;L;;;;;N;;;;;
178081;CJK UNIFIED IDEOGRAPH-2B7A1;Lo;0;L;;;;;N;;;;;
178082;CJK UNIFIED IDEOGRAPH-2B7A2;Lo;0;L;;;;;N;;;;;
178083;CJK UNIFIED IDEOGRAPH-2B7A3;Lo;0;L;;;;;N;;;;;
178084;CJK UNIFIED IDEOGRAPH-2B7A4;Lo;0;L;;;;;N;;;;;
178085;CJK UNIFIED IDEOGRAPH-2B7A5;Lo;0;L;;;;;N;;;;;
178086;CJK UNIFIED IDEOGRAPH-2B7A6;Lo;0;L;;;;;N;;;;;
178087;CJK UNIFIED IDEOGRAPH-2B7A7;Lo;0;L;;;;;N;;;;;
178088;CJK UNIFIED IDEOGRAPH-2B7A8;Lo;0;L;;;;;N;;;;;
178089;CJK UNIFIED IDEOGRAPH-2B7A9;Lo;0;L;;;;;N;;;;;
178090;CJK UNIFIED IDEOGRAPH-2B7AA;Lo;0;L;;;;;N;;;;;
178091;CJK UNIFIED IDEOGRAPH-2B7AB;Lo;0;L;;;;;N;;;;;
178092;CJK UNIFIED IDEOGRAPH-2B7AC;Lo;0;L;;;;;N;;;;;
178093;CJK UNIFIED IDEOGRAPH-2B7AD;Lo;0;L;;;;;N;;;;;
178094;CJK UNIFIED IDEOGRAPH-2B7AE;Lo;0;L;;;;;N;;;;;
178095;CJK UNIFIED IDEOGRAPH-2B7AF;Lo;0;L;;;;;N;;;;;
178096;CJK UNIFIED IDEOGRAPH-2B7B0;Lo;0;L;;;;;N;;;;;
178097;CJK UNIFIED IDEOGRAPH-2B7B1;Lo;0;L;;;;;N;;;;;
178098;CJK UNIFIED IDEOGRAPH-2B7B2;Lo;0;L;;;;;N;;;;;
178099;CJK UNIFIED IDEOGRAPH-2B7B3;Lo;0;L;;;;;N;;;;;
178100;CJK UNIFIED IDEOGRAPH-2B7B4;Lo;0;L;;;;;N;;;;;
178101;CJK UNIFIED IDEOGRAPH-2B7B5;Lo;0;L;;;;;N;;;;;
178102;CJK UNIFIED IDEOGRAPH-2B7B6;Lo;0;L;;;;;N;;;;;
178103;CJK UNIFIED IDEOGRAPH-2B7B7;Lo;0;L;;;;;N;;;;;
178104;CJK UNIFIED IDEOGRAPH-2B7B8;Lo;0;L;;;;;N;;;;;
178105;CJK UNIFIED IDEOGRAPH-2B7B9;Lo;0;L;;;;;N;;;;;
178106;CJK UNIFIED IDEOGRAPH-2B7BA;Lo;0;L;;;;;N;;;;;
178107;CJK UNIFIED IDEOGRAPH-2B7BB;Lo;0;L;;;;;N;;;;;
178108;CJK UNIFIED IDEOGRAPH-2B7BC;Lo;0;L;;;;;N;;;;;
178109;CJK UNIFIED IDEOGRAPH-2B7BD;Lo;0;L;;;;;N;;;;;
178110;CJK UNIFIED IDEOGRAPH-2B7BE;Lo;0;L;;;;;N;;;;;
178111;CJK UNIFIED IDEOGRAPH-2B7BF;Lo;0;L;;;;;N;;;;;
178112;CJK UNIFIED IDEOGRAPH-2B7C0;Lo;0;L;;;;;N;;;;;
178113;CJK UNIFIED IDEOGRAPH-2B7C1;Lo;0;L;;;;;N;;;;;
