code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
44220;HANGUL SYLLABLE GYEOSS;Lo;0;L;;;;;N;;;;;
44221;HANGUL SYLLABLE GYEONG;Lo;0;L;;;;;N;;;;;
44222;HANGUL SYLLABLE GYEOJ;Lo;0;L;;;;;N;;;;;
44223;HANGUL SYLLABLE GYEOC;Lo;0;L;;;;;N;;;;;
44224;HANGUL SYLLABLE GYEOK;Lo;0;L;;;;;N;;;;;
44225;HANGUL SYLLABLE GYEOT;Lo;0;L;;;;;N;;;;;
44226;HANGUL SYLLABLE GYEOP;Lo;0;L;;;;;N;;;;;
44227;HANGUL SYLLABLE GYEOH;Lo;0;L;;;;;N;;;;;
44228;HANGUL SYLLABLE GYE;Lo;0;L;;;;;N;;;;;
44229;HANGUL SYLLABLE GYEG;Lo;0;L;;;;;N;;;;;
44230;HANGUL SYLLABLE GYEGG;Lo;0;L;;;;;N;;;;;
44231;HANGUL SYLLABLE GYEGS;Lo;0;L;;;;;N;;;;;
44232;HANGUL SYLLABLE GYEN;Lo;0;L;;;;;N;;;;;
44233;HANGUL SYLLABLE GYENJ;Lo;0;L;;;;;N;;;;;
44234;HANGUL SYLLABLE GYENH;Lo;0;L;;;;;N;;;;;
44235;HANGUL SYLLABLE GYED;Lo;0;L;;;;;N;;;;;
44236;HANGUL SYLLABLE GYEL;Lo;0;L;;;;;N;;;;;
44237;HANGUL SYLLABLE GYELG;Lo;0;L;;;;;N;;;;;
44238;HANGUL SYLLABLE GYELM;Lo;0;L;;;;;N;;;;;
44239;HANGUL SYLLABLE GYELB;Lo;0;L;;;;;N;;;;;
44240;HANGUL SYLLABLE GYELS;Lo;0;L;;;;;N;;;;;
44241;HANGUL SYLLABLE GYELT;Lo;0;L;;;;;N;;;;;
44242;HANGUL SYLLABLE GYELP;Lo;0;L;;;;;N;;;;;
44243;HANGUL SYLLABLE GYELH;Lo;0;L;;;;;N;;;;;
44244;HANGUL SYLLABLE GYEM;Lo;0;L;;;;;N;;;;;
44245;HANGUL SYLLABLE GYEB;Lo;0;L;;;;;N;;;;;
44246;HANGUL SYLLABLE GYEBS;Lo;0;L;;;;;N;;;;;
44247;HANGUL SYLLABLE GYES;Lo;0;L;;;;;N;;;;;
44248;HANGUL SYLLABLE GYESS;Lo;0;L;;;;;N;;;;;
44249;HANGUL SYLLABLE GYENG;Lo;0;L;;;;;N;;;;;
44250;HANGUL SYLLABLE GYEJ;Lo;0;L;;;;;N;;;;;
44251;HANGUL SYLLABLE GYEC;Lo;0;L;;;;;N;;;;;
44252;HANGUL SYLLABLE GYEK;Lo;0;L;;;;;N;;;;;
44253;HANGUL SYLLABLE GYET;Lo;0;L;;;;;N;;;;;
44254;HANGUL SYLLABLE GYEP;Lo;0;L;;;;;N;;;;;
44255;HANGUL SYLLABLE GYEH;Lo;0;L;;;;;N;;;;;
44256;HANGUL SYLLABLE GO;Lo;0;L;;;;;N;;;;;
44257;HANGUL SYLLABLE GOG;Lo;0;L;;;;;N;;;;;
44258;HANGUL SYLLABLE GOGG;Lo;0;L;;;;;N;;;;;
44259;HANGUL SYLLABLE GOGS;Lo;0;L;;;;;N;;;;;
44260;HANGUL SYLLABLE GON;Lo;0;L;;;;;N;;;;;
44261;HANGUL SYLLABLE GONJ;Lo;0;L;;;;;N;;;;;
44262;HANGUL SYLLABLE GONH;Lo;0;L;;;;;N;;;;;
44263;HANGUL SYLLABLE GOD;Lo;0;L;;;;;N;;;;;
44264;HANGUL SYLLABLE GOL;Lo;0;L;;;;;N;;;;;
44265;HANGUL SYLLABLE GOLG;Lo;0;L;;;;;N;;;;;
