code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
201622;CJK UNIFIED IDEOGRAPH-31396;Lo;0;L;;;;;N;;;;;
201623;CJK UNIFIED IDEOGRAPH-31397;Lo;0;L;;;;;N;;;;;
201624;CJK UNIFIED IDEOGRAPH-31398;Lo;0;L;;;;;N;;;;;
201625;CJK UNIFIED IDEOGRAPH-31399;Lo;0;L;;;;;N;;;;;
201626;CJK UNIFIED IDEOGRAPH-3139A;Lo;0;L;;;;;N;;;;;
201627;CJK UNIFIED IDEOGRAPH-3139B;Lo;0;L;;;;;N;;;;;
201628;CJK UNIFIED IDEOGRAPH-3139C;Lo;0;L;;;;;N;;;;;
201629;CJK UNIFIED IDEOGRAPH-3139D;Lo;0;L;;;;;N;;;;;
201630;CJK UNIFIED IDEOGRAPH-3139E;Lo;0;L;;;;;N;;;;;
201631;CJK UNIFIED IDEOGRAPH-3139F;Lo;0;L;;;;;N;;;;;
201632;CJK UNIFIED IDEOGRAPH-313A0;Lo;0;L;;;;;N;;;;;
201633;CJK UNIFIED IDEOGRAPH-313A1;Lo;0;L;;;;;N;;;;;
201634;CJK UNIFIED IDEOGRAPH-313A2;Lo;0;L;;;;;N;;;;;
201635;CJK UNIFIED IDEOGRAPH-313A3;Lo;0;L;;;;;N;;;;;
201636;CJK UNIFIED IDEOGRAPH-313A4;Lo;0;L;;;;;N;;;;;
201637;CJK UNIFIED IDEOGRAPH-313A5;Lo;0;L;;;;;N;;;;;
201638;CJK UNIFIED IDEOGRAPH-313A6;Lo;0;L;;;;;N;;;;;
201639;CJK UNIFIED IDEOGRAPH-313A7;Lo;0;L;;;;;N;;;;;
201640;CJK UNIFIED IDEOGRAPH-313A8;Lo;0;L;;;;;N;;;;;
201641;CJK UNIFIED IDEOGRAPH-313A9;Lo;0;L;;;;;N;;;;;
201642;CJK UNIFIED IDEOGRAPH-313AA;Lo;0;L;;;;;N;;;;;
201643;CJK UNIFIED IDEOGRAPH-313AB;Lo;0;L;;;;;N;;;;;
201644;CJK UNIFIED IDEOGRAPH-313AC;Lo;0;L;;;;;N;;;;;
201645;CJK UNIFIED IDEOGRAPH-313AD;Lo;0;L;;;;;N;;;;;
201646;CJK UNIFIED IDEOGRAPH-313AE;Lo;0;L;;;;;N;;;;;
201647;CJK UNIFIED IDEOGRAPH-313AF;Lo;0;L;;;;;N;;;;;
201648;CJK UNIFIED IDEOGRAPH-313B0;Lo;0;L;;;;;N;;;;;
201649;CJK UNIFIED IDEOGRAPH-313B1;Lo;0;L;;;;;N;;;;;
201650;CJK UNIFIED IDEOGRAPH-313B2;Lo;0;L;;;;;N;;;;;
201651;CJK UNIFIED IDEOGRAPH-313B3;Lo;0;L;;;;;N;;;;;
201652;CJK UNIFIED IDEOGRAPH-313B4;Lo;0;L;;;;;N;;;;;
201653;CJK UNIFIED IDEOGRAPH-313B5;Lo;0;L;;;;;N;;;;;
201654;CJK UNIFIED IDEOGRAPH-313B6;Lo;0;L;;;;;N;;;;;
201655;CJK UNIFIED IDEOGRAPH-313B7;Lo;0;L;;;;;N;;;;;
201656;CJK UNIFIED IDEOGRAPH-313B8;Lo;0;L;;;;;N;;;;;
201657;CJK UNIFIED IDEOGRAPH-313B9;Lo;0;L;;;;;N;;;;;
201658;CJK UNIFIED IDEOGRAPH-313BA;Lo;0;L;;;;;N;;;;;
201659;CJK UNIFIED IDEOGRAPH-313BB;Lo;0;L;;;;;N;;;;;
201660;CJK UNIFIED IDEOGRAPH-313BC;Lo;0;L;;;;;N;;;;;
201661;CJK UNIFIED IDEOGRAPH-313BD;Lo;0;L;;;;;N;;;;;
201662;CJK UNIFIED IDEOGRAPH-313BE;Lo;0;L;;;;;N;;;;;
201663;CJK UNIFIED IDEOGRAPH-313BF;Lo;0;L;;;;;N;;;;;
201664;CJK UNIFIED IDEOGRAPH-313C0;Lo;0;L;;;;;N;;;;;
201665;CJK UNIFIED IDEOGRAPH-313C1;Lo;0;L;;;;;N;;;;;
201666;CJK UNIFIED IDEOGRAPH-313C2;Lo;0;L;;;;;N;;;;;
201667;CJK UNIFIED IDEOGRAPH-313C3;Lo;0;L;;;;;N;;;;;
201668;CJK UNIFIED IDEOGRAPH-313C4;Lo;0;L;;;;;N;;;;;
201669;CJK UNIFIED IDEOGRAPH-313C5;Lo;0;L;;;;;N;;;;;
201670;CJK UNIFIED IDEOGRAPH-313C6;Lo;0;L;;;;;N;;;;;
201671;CJK UNIFIED IDEOGRAPH-313C7;Lo;0;L;;;;;N;;;;;
201672;CJK UNIFIED IDEOGRAPH-313C8;Lo;0;L;;;;;N;;;;;
201673;CJK UNIFIED IDEOGRAPH-313C9;Lo;0;L;;;;;N;;;;;
201674;CJK UNIFIED IDEOGRAPH-313CA;Lo;0;L;;;;;N;;;;;
201675;CJK UNIFIED IDEOGRAPH-313CB;Lo;0;L;;;;;N;;;;;
201676;CJK UNIFIED IDEOGRAPH-313CC;Lo;0;L;;;;;N;;;;;
201677;CJK UNIFIED IDEOGRAPH-313CD;Lo;0;L;;;;;N;;;;;
201678;CJK UNIFIED IDEOGRAPH-313CE;Lo;0;L;;;;;N;;;;;
201679;CJK UNIFIED IDEOGRAPH-313CF;Lo;0;L;;;;;N;;;;;
201680;CJK UNIFIED IDEOGRAPH-313D0;Lo;0;L;;;;;N;;;;;
201681;CJK UNIFIED IDEOGRAPH-313D1;Lo;0;L;;;;;N;;;;;
201682;CJK UNIFIED IDEOGRAPH-313D2;Lo;0;L;;;;;N;;;;;
201683;CJK UNIFIED IDEOGRAPH-313D3;Lo;0;L;;;;;N;;;;;
201684;CJK UNIFIED IDEOGRAPH-313D4;Lo;0;L;;;;;N;;;;;
201685;CJK UNIFIED IDEOGRAPH-313D5;Lo;0;L;;;;;N;;;;;
201686;CJK UNIFIED IDEOGRAPH-313D6;Lo;0;L;;;;;N;;;;;
201687;CJK UNIFIED IDEOGRAPH-313D7;Lo;0;L;;;;;N;;;;;
201688;CJK UNIFIED IDEOGRAPH-313D8;Lo;0;L;;;;;N;;;;;
201689;CJK UNIFIED IDEOGRAPH-313D9;Lo;0;L;;;;;N;;;;;
201690;CJK UNIFIED IDEOGRAPH-313DA;Lo;0;L;;;;;N;;;;;
201691;CJK UNIFIED IDEOGRAPH-313DB;Lo;0;L;;;;;N;;;;;
201692;CJK UNIFIED IDEOGRAPH-313DC;Lo;0;L;;;;;N;;;;;
201693;CJK UNIFIED IDEOGRAPH-313DD;Lo;0;L;;;;;N;;;;;
201694;CJK UNIFIED IDEOGRAPH-313DE;Lo;0;L;;;;;N;;;;;
201695;CJK UNIFIED IDEOGRAPH-313DF;Lo;0;L;;;;;N;;;;;
201696;CJK UNIFIED IDEOGRAPH-313E0;Lo;0;L;;;;;N;;;;;
201697;CJK UNIFIED IDEOGRAPH-313E1;Lo;0;L;;;;;N;;;;;
201698;CJK UNIFIED IDEOGRAPH-313E2;Lo;0;L;;;;;N;;;;;
201699;CJK UNIFIED IDEOGRAPH-313E3;Lo;0;L;;;;;N;;;;;
201700;CJK UNIFIED IDEOGRAPH-313E4;Lo;0;L;;;;;N;;;;;
201701;CJK UNIFIED IDEOGRAPH-313E5;Lo;0;L;;;;;N;;;;;
201702;CJK UNIFIED IDEOGRAPH-313E6;Lo;0;L;;;;;N;;;;;
201703;CJK UNIFIED IDEOGRAPH-313E7;Lo;0;L;;;;;N;;;;;
201704;CJK UNIFIED IDEOGRAPH-313E8;Lo;0;L;;;;;N;;;;;
201705;CJK UNIFIED IDEOGRAPH-313E9;Lo;0;L;;;;;N;;;;;
201706;CJK UNIFIED IDEOGRAPH-313EA;Lo;0;L;;;;;N;;;;;
201707;CJK UNIFIED IDEOGRAPH-313EB;Lo;0;L;;;;;N;;;;;
201708;CJK UNIFIED IDEOGRAPH-313EC;Lo;0;L;;;;;N;;;;;
201709;CJK UNIFIED IDEOGRAPH-313ED;Lo;0;L;;;;;N;;;;;
201710;CJK UNIFIED IDEOGRAPH-313EE;Lo;0;L;;;;;N;;;;;
201711;CJK UNIFIED IDEOGRAPH-313EF;Lo;0;L;;;;;N;;;;;
201712;CJK UNIFIED IDEOGRAPH-313F0;Lo;0;L;;;;;N;;;;;
201713;CJK UNIFIED IDEOGRAPH-313F1;Lo;0;L;;;;;N;;;;;
201714;CJK UNIFIED IDEOGRAPH-313F2;Lo;0;L;;;;;N;;;;;
201715;CJK UNIFIED IDEOGRAPH-313F3;Lo;0;L;;;;;N;;;;;
201716;CJK UNIFIED IDEOGRAPH-313F4;Lo;0;L;;;;;N;;;;;
201717;CJK UNIFIED IDEOGRAPH-313F5;Lo;0;L;;;;;N;;;;;
201718;CJK UNIFIED IDEOGRAPH-313F6;Lo;0;L;;;;;N;;;;;
201719;CJK UNIFIED IDEOGRAPH-313F7;Lo;0;L;;;;;N;;;;;
201720;CJK UNIFIED IDEOGRAPH-313F8;Lo;0;L;;;;;N;;;;;
201721;CJK UNIFIED IDEOGRAPH-313F9;Lo;0;L;;;;;N;;;;;
201722;CJK UNIFIED IDEOGRAPH-313FA;Lo;0;L;;;;;N;;;;;
201723;CJK UNIFIED IDEOGRAPH-313FB;Lo;0;L;;;;;N;;;;;
201724;CJK UNIFIED IDEOGRAPH-313FC;Lo;0;L;;;;;N;;;;;
201725;CJK UNIFIED IDEOGRAPH-313FD;Lo;0;L;;;;;N;;;;;
201726;CJK UNIFIED IDEOGRAPH-313FE;Lo;0;L;;;;;N;;;;;
201727;CJK UNIFIED IDEOGRAPH-313FF;Lo;0;L;;;;;N;;;;;
201728;CJK UNIFIED IDEOGRAPH-31400;Lo;0;L;;;;;N;;;;;
201729;CJK UNIFIED IDEOGRAPH-31401;Lo;0;L;;;;;N;;;;;
201730;CJK UNIFIED IDEOGRAPH-31402;Lo;0;L;;;;;N;;;;;
201731;CJK UNIFIED IDEOGRAPH-31403;Lo;0;L;;;;;N;;;;;
201732;CJK UNIFIED IDEOGRAPH-31404;Lo;0;L;;;;;N;;;;;
201733;CJK UNIFIED IDEOGRAPH-31405;Lo;0;L;;;;;N;;;;;
201734;CJK UNIFIED IDEOGRAPH-31406;Lo;0;L;;;;;N;;;;;
201735;CJK UNIFIED IDEOGRAPH-31407;Lo;0;L;;;;;N;;;;;
201736;CJK UNIFIED IDEOGRAPH-31408;Lo;0;L;;;;;N;;;;;
201737;CJK UNIFIED IDEOGRAPH-31409;Lo;0;L;;;;;N;;;;;
201738;CJK UNIFIED IDEOGRAPH-3140A;Lo;0;L;;;;;N;;;;;
201739;CJK UNIFIED IDEOGRAPH-3140B;Lo;0;L;;;;;N;;;;;
201740;CJK UNIFIED IDEOGRAPH-3140C;Lo;0;L;;;;;N;;;;;
201741;CJK UNIFIED IDEOGRAPH-3140D;Lo;0;L;;;;;N;;;;;
201742;CJK UNIFIED IDEOGRAPH-3140E;Lo;0;L;;;;;N;;;;;
201743;CJK UNIFIED IDEOGRAPH-3140F;Lo;0;L;;;;;N;;;;;
201744;CJK UNIFIED IDEOGRAPH-31410;Lo;0;L;;;;;N;;;;;
201745;CJK UNIFIED IDEOGRAPH-31411;Lo;0;L;;;;;N;;;;;
201746;CJK UNIFIED IDEOGRAPH-31412;Lo;0;L;;;;;N;;;;;
201747;CJK UNIFIED IDEOGRAPH-31413;Lo;0;L;;;;;N;;;;;
201748;CJK UNIFIED IDEOGRAPH-31414;Lo;0;L;;;;;N;;;;;
201749;CJK UNIFIED IDEOGRAPH-31415;Lo;0;L;;;;;N;;;;;
201750;CJK UNIFIED IDEOGRAPH-31416;Lo;0;L;;;;;N;;;;;
201751;CJK UNIFIED IDEOGRAPH-31417;Lo;0;L;;;;;N;;;;;
201752;CJK UNIFIED IDEOGRAPH-31418;Lo;0;L;;;;;N;;;;;
201753;CJK UNIFIED IDEOGRAPH-31419;Lo;0;L;;;;;N;;;;;
201754;CJK UNIFIED IDEOGRAPH-3141A;Lo;0;L;;;;;N;;;;;
201755;CJK UNIFIED IDEOGRAPH-3141B;Lo;0;L;;;;;N;;;;;
201756;CJK UNIFIED IDEOGRAPH-3141C;Lo;0;L;;;;;N;;;;;
201757;CJK UNIFIED IDEOGRAPH-3141D;Lo;0;L;;;;;N;;;;;
201758;CJK UNIFIED IDEOGRAPH-3141E;Lo;0;L;;;;;N;;;;;
201759;CJK UNIFIED IDEOGRAPH-3141F;Lo;0;L;;;;;N;;;;;
201760;CJK UNIFIED IDEOGRAPH-31420;Lo;0;L;;;;;N;;;;;
201761;CJK UNIFIED IDEOGRAPH-31421;Lo;0;L;;;;;N;;;;;
201762;CJK UNIFIED IDEOGRAPH-31422;Lo;0;L;;;;;N;;;;;
201763;CJK UNIFIED IDEOGRAPH-31423;Lo;0;L;;;;;N;;;;;
201764;CJK UNIFIED IDEOGRAPH-31424;Lo;0;L;;;;;N;;;;;
201765;CJK UNIFIED IDEOGRAPH-31425;Lo;0;L;;;;;N;;;;;
201766;CJK UNIFIED IDEOGRAPH-31426;Lo;0;L;;;;;N;;;;;
201767;CJK UNIFIED IDEOGRAPH-31427;Lo;0;L;;;;;N;;;;;
201768;CJK UNIFIED IDEOGRAPH-31428;Lo;0;L;;;;;N;;;;;
201769;CJK UNIFIED IDEOGRAPH-31429;Lo;0;L;;;;;N;;;;;
201770;CJK UNIFIED IDEOGRAPH-3142A;Lo;0;L;;;;;N;;;;;
201771;CJK UNIFIED IDEOGRAPH-3142B;Lo;0;L;;;;;N;;;;;
201772;CJK UNIFIED IDEOGRAPH-3142C;Lo;0;L;;;;;N;;;;;
201773;CJK UNIFIED IDEOGRAPH-3142D;Lo;0;L;;;;;N;;;;;
201774;CJK UNIFIED IDEOGRAPH-3142E;Lo;0;L;;;;;N;;;;;
201775;CJK UNIFIED IDEOGRAPH-3142F;Lo;0;L;;;;;N;;;;;
201776;CJK UNIFIED IDEOGRAPH-31430;Lo;0;L;;;;;N;;;;;
201777;CJK UNIFIED IDEOGRAPH-31431;Lo;0;L;;;;;N;;;;;
201778;CJK UNIFIED IDEOGRAPH-31432;Lo;0;L;;;;;N;;;;;
201779;CJK UNIFIED IDEOGRAPH-31433;Lo;0;L;;;;;N;;;;;
201780;CJK UNIFIED IDEOGRAPH-31434;Lo;0;L;;;;;N;;;;;
201781;CJK UNIFIED IDEOGRAPH-31435;Lo;0;L;;;;;N;;;;;
201782;CJK UNIFIED IDEOGRAPH-31436;Lo;0;L;;;;;N;;;;;
201783;CJK UNIFIED IDEOGRAPH-31437;Lo;0;L;;;;;N;;;;;
201784;CJK UNIFIED IDEOGRAPH-31438;Lo;0;L;;;;;N;;;;;
201785;CJK UNIFIED IDEOGRAPH-31439;Lo;0;L;;;;;N;;;;;
201786;CJK UNIFIED IDEOGRAPH-3143A;Lo;0;L;;;;;N;;;;;
201787;CJK UNIFIED IDEOGRAPH-3143B;Lo;0;L;;;;;N;;;;;
201788;CJK UNIFIED IDEOGRAPH-3143C;Lo;0;L;;;;;N;;;;;
201789;CJK UNIFIED IDEOGRAPH-3143D;Lo;0;L;;;;;N;;;;;
201790;CJK UNIFIED IDEOGRAPH-3143E;Lo;0;L;;;;;N;;;;;
201791;CJK UNIFIED IDEOGRAPH-3143F;Lo;0;L;;;;;N;;;;;
201792;CJK UNIFIED IDEOGRAPH-31440;Lo;0;L;;;;;N;;;;;
201793;CJK UNIFIED IDEOGRAPH-31441;Lo;0;L;;;;;N;;;;;
201794;CJK UNIFIED IDEOGRAPH-31442;Lo;0;L;;;;;N;;;;;
201795;CJK UNIFIED IDEOGRAPH-31443;Lo;0;L;;;;;N;;;;;
201796;CJK UNIFIED IDEOGRAPH-31444;Lo;0;L;;;;;N;;;;;
201797;CJK UNIFIED IDEOGRAPH-31445;Lo;0;L;;;;;N;;;;;
201798;CJK UNIFIED IDEOGRAPH-31446;Lo;0;L;;;;;N;;;;;
201799;CJK UNIFIED IDEOGRAPH-31447;Lo;0;L;;;;;N;;;;;
201800;CJK UNIFIED IDEOGRAPH-31448;Lo;0;L;;;;;N;;;;;
201801;CJK UNIFIED IDEOGRAPH-31449;Lo;0;L;;;;;N;;;;;
201802;CJK UNIFIED IDEOGRAPH-3144A;Lo;0;L;;;;;N;;;;;
201803;CJK UNIFIED IDEOGRAPH-3144B;Lo;0;L;;;;;N;;;;;
201804;CJK UNIFIED IDEOGRAPH-3144C;Lo;0;L;;;;;N;;;;;
201805;CJK UNIFIED IDEOGRAPH-3144D;Lo;0;L;;;;;N;;;;;
201806;CJK UNIFIED IDEOGRAPH-3144E;Lo;0;L;;;;;N;;;;;
201807;CJK UNIFIED IDEOGRAPH-3144F;Lo;0;L;;;;;N;;;;;
201808;CJK UNIFIED IDEOGRAPH-31450;Lo;0;L;;;;;N;;;;;
201809;CJK UNIFIED IDEOGRAPH-31451;Lo;0;L;;;;;N;;;;;
201810;CJK UNIFIED IDEOGRAPH-31452;Lo;0;L;;;;;N;;;;;
201811;CJK UNIFIED IDEOGRAPH-31453;Lo;0;L;;;;;N;;;;;
201812;CJK UNIFIED IDEOGRAPH-31454;Lo;0;L;;;;;N;;;;;
201813;CJK UNIFIED IDEOGRAPH-31455;Lo;0;L;;;;;N;;;;;
201814;CJK UNIFIED IDEOGRAPH-31456;Lo;0;L;;;;;N;;;;;
201815;CJK UNIFIED IDEOGRAPH-31457;Lo;0;L;;;;;N;;;;;
201816;CJK UNIFIED IDEOGRAPH-31458;Lo;0;L;;;;;N;;;;;
201817;CJK UNIFIED IDEOGRAPH-31459;Lo;0;L;;;;;N;;;;;
201818;CJK UNIFIED IDEOGRAPH-3145A;Lo;0;L;;;;;N;;;;;
201819;CJK UNIFIED IDEOGRAPH-3145B;Lo;0;L;;;;;N;;;;;
201820;CJK UNIFIED IDEOGRAPH-3145C;Lo;0;L;;;;;N;;;;;
201821;CJK UNIFIED IDEOGRAPH-3145D;Lo;0;L;;;;;N;;;;;
201822;CJK UNIFIED IDEOGRAPH-3145E;Lo;0;L;;;;;N;;;;;
201823;CJK UNIFIED IDEOGRAPH-3145F;Lo;0;L;;;;;N;;;;;
